folder,epoch,filename,vehicle_id,distance,pitch,yaw,baseline_conf,baseline_detected,patched_conf,patched_detected,conf_drop,evasion_success
natural_checkpoints,0,23921.png,vehicle.nissan.patrol,7.0,30.0,180.0,0.412208,1,0.347967,1,0.064241,0
natural_checkpoints,0,13390.png,vehicle.toyota.prius,5.0,30.0,150.0,0.565019,1,0.563543,1,0.001476,0
natural_checkpoints,0,21464.png,vehicle.nissan.patrol,7.0,30.0,120.0,0.787563,1,0.725528,1,0.062035,0
natural_checkpoints,0,10629.png,vehicle.toyota.prius,7.0,30.0,150.0,0.867795,1,0.477397,1,0.390398,0
natural_checkpoints,0,12785.png,vehicle.toyota.prius,7.0,30.0,300.0,0.93493,1,0.835946,1,0.098984,0
natural_checkpoints,0,08362.png,vehicle.audi.tt,5.0,30.0,150.0,0.68206,1,0.13981,0,0.54225,1
natural_checkpoints,0,02466.png,vehicle.tesla.model3,5.0,30.0,150.0,0.67938,1,0.205089,0,0.474291,1
natural_checkpoints,0,00687.png,vehicle.tesla.model3,7.0,30.0,90.0,0.901749,1,0.910626,1,-0.008877,0
natural_checkpoints,0,20509.png,vehicle.nissan.patrol,7.0,30.0,210.0,0.768659,1,0.886181,1,-0.117522,0
natural_checkpoints,0,10599.png,vehicle.toyota.prius,5.0,30.0,330.0,0.650134,1,0.197815,0,0.452319,1
natural_checkpoints,0,09948.png,vehicle.toyota.prius,5.0,30.0,240.0,0.926906,1,0.844369,1,0.082537,0
natural_checkpoints,0,23989.png,vehicle.nissan.patrol,5.0,30.0,60.0,0.776918,1,0.449884,1,0.327034,0
natural_checkpoints,0,05392.png,vehicle.audi.tt,7.0,30.0,0.0,0.732212,1,0.397542,1,0.33467,0
natural_checkpoints,0,21578.png,vehicle.nissan.patrol,7.0,30.0,300.0,0.857574,1,0.835419,1,0.022155,0
natural_checkpoints,0,22116.png,vehicle.nissan.patrol,7.0,30.0,300.0,0.867197,1,0.862026,1,0.005171,0
natural_checkpoints,0,00757.png,vehicle.tesla.model3,5.0,30.0,30.0,0.724755,1,0.252084,1,0.472671,0
natural_checkpoints,0,08364.png,vehicle.audi.tt,5.0,30.0,210.0,0.739283,1,0.541753,1,0.19753,0
natural_checkpoints,0,06426.png,vehicle.audi.tt,5.0,30.0,30.0,0.791653,1,0.452828,1,0.338825,0
natural_checkpoints,0,23813.png,vehicle.nissan.patrol,7.0,30.0,180.0,0.778804,1,0.73337,1,0.045434,0
natural_checkpoints,0,12031.png,vehicle.toyota.prius,7.0,30.0,270.0,0.916303,1,0.9087,1,0.007603,0
natural_checkpoints,0,21856.png,vehicle.nissan.patrol,5.0,30.0,60.0,0.860816,1,0.745187,1,0.115629,0
natural_checkpoints,0,16528.png,vehicle.seat.leon,7.0,30.0,150.0,0.519928,1,0.398181,1,0.121747,0
natural_checkpoints,0,06539.png,vehicle.audi.tt,5.0,30.0,210.0,0.877839,1,0.434361,1,0.443478,0
natural_checkpoints,0,09664.png,vehicle.toyota.prius,7.0,30.0,300.0,0.915289,1,0.857439,1,0.05785,0
natural_checkpoints,0,13861.png,vehicle.toyota.prius,7.0,30.0,240.0,0.944526,1,0.907381,1,0.037145,0
natural_checkpoints,0,16426.png,vehicle.seat.leon,7.0,30.0,330.0,0.922849,1,0.892141,1,0.030708,0
natural_checkpoints,0,20784.png,vehicle.nissan.patrol,5.0,30.0,30.0,0.399083,1,0.385469,1,0.013614,0
natural_checkpoints,0,10264.png,vehicle.toyota.prius,5.0,30.0,0.0,0.640836,1,0.45783,1,0.183006,0
natural_checkpoints,0,16063.png,vehicle.seat.leon,5.0,30.0,240.0,0.872101,1,0.687748,1,0.184353,0
natural_checkpoints,0,20821.png,vehicle.nissan.patrol,7.0,30.0,60.0,0.864402,1,0.76403,1,0.100372,0
natural_checkpoints,0,12633.png,vehicle.toyota.prius,5.0,30.0,60.0,0.921784,1,0.724027,1,0.197757,0
natural_checkpoints,0,18003.png,vehicle.seat.leon,5.0,30.0,180.0,0.775461,1,0.236678,0,0.538783,1
natural_checkpoints,0,23395.png,vehicle.nissan.patrol,7.0,30.0,330.0,0.410201,1,0.515499,1,-0.105298,0
natural_checkpoints,0,03525.png,vehicle.tesla.model3,5.0,30.0,120.0,0.843215,1,0.826976,1,0.016239,0
natural_checkpoints,0,01448.png,vehicle.tesla.model3,7.0,30.0,330.0,0.898834,1,0.205469,0,0.693365,1
natural_checkpoints,0,16101.png,vehicle.seat.leon,7.0,30.0,300.0,0.866311,1,0.890894,1,-0.024583,0
natural_checkpoints,0,17031.png,vehicle.seat.leon,5.0,30.0,180.0,0.346131,1,0.151345,0,0.194786,1
natural_checkpoints,0,23457.png,vehicle.nissan.patrol,5.0,30.0,30.0,0.485266,1,0.297689,1,0.187577,0
natural_checkpoints,0,15355.png,vehicle.seat.leon,7.0,30.0,0.0,0.618762,1,0.549757,1,0.069005,0
natural_checkpoints,0,04713.png,vehicle.tesla.model3,5.0,30.0,120.0,0.936058,1,0.925853,1,0.010205,0
natural_checkpoints,0,09313.png,vehicle.audi.tt,5.0,30.0,240.0,0.898423,1,0.274704,1,0.623719,0
natural_checkpoints,0,20395.png,vehicle.nissan.patrol,7.0,30.0,0.0,0.367909,1,0.015107,0,0.352802,1
natural_checkpoints,0,19286.png,vehicle.nissan.patrol,5.0,30.0,150.0,0.627752,1,0.597659,1,0.030093,0
natural_checkpoints,0,15142.png,vehicle.seat.leon,7.0,30.0,90.0,0.928531,1,0.92879,1,-0.000259,0
natural_checkpoints,0,02818.png,vehicle.tesla.model3,7.0,30.0,90.0,0.545908,1,0.55401,1,-0.008102,0
natural_checkpoints,0,06035.png,vehicle.audi.tt,7.0,30.0,90.0,0.913806,1,0.927951,1,-0.014145,0
natural_checkpoints,0,13535.png,vehicle.toyota.prius,7.0,30.0,180.0,0.600286,1,0.531287,1,0.068999,0
natural_checkpoints,0,22437.png,vehicle.nissan.patrol,7.0,30.0,210.0,0.802637,1,0.868029,1,-0.065392,0
natural_checkpoints,0,01119.png,vehicle.tesla.model3,7.0,30.0,120.0,0.924988,1,0.765123,1,0.159865,0
natural_checkpoints,0,22501.png,vehicle.nissan.patrol,5.0,30.0,0.0,0.184108,0,0.134114,0,0.049994,0
natural_checkpoints,0,14685.png,vehicle.seat.leon,5.0,30.0,300.0,0.670034,1,0.595128,1,0.074906,0
natural_checkpoints,0,16279.png,vehicle.seat.leon,5.0,30.0,240.0,0.948522,1,0.517031,1,0.431491,0
natural_checkpoints,0,10410.png,vehicle.toyota.prius,7.0,30.0,60.0,0.918654,1,0.911222,1,0.007432,0
natural_checkpoints,0,18005.png,vehicle.seat.leon,5.0,30.0,240.0,0.93562,1,0.915904,1,0.019716,0
natural_checkpoints,0,08927.png,vehicle.audi.tt,7.0,30.0,330.0,0.904488,1,0.15082,0,0.753668,1
natural_checkpoints,0,13497.png,vehicle.toyota.prius,5.0,30.0,120.0,0.901076,1,0.885244,1,0.015832,0
natural_checkpoints,0,01727.png,vehicle.tesla.model3,5.0,30.0,180.0,0.129148,0,0.12317,0,0.005978,0
natural_checkpoints,0,11666.png,vehicle.toyota.prius,5.0,30.0,120.0,0.83724,1,0.647636,1,0.189604,0
natural_checkpoints,0,04426.png,vehicle.tesla.model3,7.0,30.0,150.0,0.540362,1,0.439212,1,0.10115,0
natural_checkpoints,0,21357.png,vehicle.nissan.patrol,7.0,30.0,150.0,0.596059,1,0.023491,0,0.572568,1
natural_checkpoints,0,17025.png,vehicle.seat.leon,5.0,30.0,0.0,0.8459,1,0.746679,1,0.099221,0
natural_checkpoints,0,07754.png,vehicle.audi.tt,7.0,30.0,270.0,0.951004,1,0.899959,1,0.051045,0
natural_checkpoints,0,23386.png,vehicle.nissan.patrol,7.0,30.0,60.0,0.772636,1,0.798158,1,-0.025522,0
natural_checkpoints,0,07539.png,vehicle.audi.tt,7.0,30.0,240.0,0.920967,1,0.057846,0,0.863121,1
natural_checkpoints,0,01828.png,vehicle.tesla.model3,5.0,30.0,60.0,0.7891,1,0.049951,0,0.739149,1
natural_checkpoints,0,10093.png,vehicle.toyota.prius,7.0,30.0,270.0,0.920874,1,0.894651,1,0.026223,0
natural_checkpoints,0,11916.png,vehicle.toyota.prius,7.0,30.0,60.0,0.950057,1,0.918937,1,0.03112,0
natural_checkpoints,0,01835.png,vehicle.tesla.model3,5.0,30.0,270.0,0.885541,1,0.860238,1,0.025303,0
natural_checkpoints,0,12311.png,vehicle.toyota.prius,5.0,30.0,30.0,0.360501,1,0.376062,1,-0.015561,0
natural_checkpoints,0,08042.png,vehicle.audi.tt,5.0,30.0,270.0,0.928709,1,0.867297,1,0.061412,0
natural_checkpoints,0,10483.png,vehicle.toyota.prius,5.0,30.0,90.0,0.919755,1,0.90129,1,0.018465,0
natural_checkpoints,0,17896.png,vehicle.seat.leon,5.0,30.0,210.0,0.915008,1,0.911821,1,0.003187,0
natural_checkpoints,0,08395.png,vehicle.audi.tt,7.0,30.0,60.0,0.926403,1,0.62525,1,0.301153,0
natural_checkpoints,0,21649.png,vehicle.nissan.patrol,5.0,30.0,300.0,0.438853,1,0.408599,1,0.030254,0
natural_checkpoints,0,23501.png,vehicle.nissan.patrol,7.0,30.0,270.0,0.831563,1,0.800088,1,0.031475,0
natural_checkpoints,0,01619.png,vehicle.tesla.model3,5.0,30.0,60.0,0.889041,1,0.797786,1,0.091255,0
natural_checkpoints,0,20076.png,vehicle.nissan.patrol,7.0,30.0,120.0,0.68881,1,0.815228,1,-0.126418,0
natural_checkpoints,0,18892.png,vehicle.seat.leon,7.0,30.0,30.0,0.830047,1,0.744947,1,0.0851,0
natural_checkpoints,0,23350.png,vehicle.nissan.patrol,5.0,30.0,60.0,0.52681,1,0.298747,1,0.228063,0
natural_checkpoints,0,03422.png,vehicle.tesla.model3,5.0,30.0,270.0,0.93962,1,0.93637,1,0.00325,0
natural_checkpoints,0,19175.png,vehicle.seat.leon,5.0,30.0,0.0,0.822121,1,0.593884,1,0.228237,0
natural_checkpoints,0,19399.png,vehicle.nissan.patrol,5.0,30.0,300.0,0.612872,1,0.527166,1,0.085706,0
natural_checkpoints,0,22856.png,vehicle.nissan.patrol,7.0,30.0,300.0,0.843892,1,0.824245,1,0.019647,0
natural_checkpoints,0,04534.png,vehicle.tesla.model3,7.0,30.0,150.0,0.742846,1,0.583529,1,0.159317,0
natural_checkpoints,0,06356.png,vehicle.audi.tt,7.0,30.0,90.0,0.934153,1,0.394375,1,0.539778,0
natural_checkpoints,0,11919.png,vehicle.toyota.prius,7.0,30.0,150.0,0.905394,1,0.898916,1,0.006478,0
natural_checkpoints,0,07221.png,vehicle.audi.tt,7.0,30.0,330.0,0.940932,1,0.405413,1,0.535519,0
natural_checkpoints,0,08886.png,vehicle.audi.tt,5.0,30.0,180.0,0.926045,1,0.44759,1,0.478455,0
natural_checkpoints,0,20189.png,vehicle.nissan.patrol,7.0,30.0,300.0,0.855513,1,0.882941,1,-0.027428,0
natural_checkpoints,0,19715.png,vehicle.nissan.patrol,5.0,30.0,90.0,0.894361,1,0.546167,1,0.348194,0
natural_checkpoints,0,13647.png,vehicle.toyota.prius,7.0,30.0,300.0,0.94107,1,0.894282,1,0.046788,0
natural_checkpoints,0,00904.png,vehicle.tesla.model3,7.0,30.0,120.0,0.688165,1,0.373912,1,0.314253,0
natural_checkpoints,0,11344.png,vehicle.toyota.prius,5.0,30.0,180.0,0.802751,1,0.297249,1,0.505502,0
natural_checkpoints,0,14613.png,vehicle.seat.leon,7.0,30.0,300.0,0.924855,1,0.904468,1,0.020387,0
natural_checkpoints,0,03953.png,vehicle.tesla.model3,5.0,30.0,0.0,0.870252,1,0.164943,0,0.705309,1
natural_checkpoints,0,23597.png,vehicle.nissan.patrol,7.0,30.0,180.0,0.659104,1,0.696611,1,-0.037507,0
natural_checkpoints,0,11491.png,vehicle.toyota.prius,7.0,30.0,270.0,0.940748,1,0.930907,1,0.009841,0
natural_checkpoints,0,18366.png,vehicle.seat.leon,7.0,30.0,270.0,0.918699,1,0.902681,1,0.016018,0
natural_checkpoints,0,16421.png,vehicle.seat.leon,7.0,30.0,180.0,0.727516,1,0.687597,1,0.039919,0
natural_checkpoints,0,06898.png,vehicle.audi.tt,7.0,30.0,210.0,0.748866,1,0.290222,1,0.458644,0
natural_checkpoints,0,05788.png,vehicle.audi.tt,5.0,30.0,210.0,0.798666,1,0.678217,1,0.120449,0
natural_checkpoints,0,21895.png,vehicle.nissan.patrol,7.0,30.0,150.0,0.520591,1,0.575406,1,-0.054815,0
natural_checkpoints,0,00905.png,vehicle.tesla.model3,7.0,30.0,150.0,0.880215,1,0.50828,1,0.371935,0
natural_checkpoints,0,23992.png,vehicle.nissan.patrol,5.0,30.0,150.0,0.600859,1,0.593988,1,0.006871,0
natural_checkpoints,0,06328.png,vehicle.audi.tt,5.0,30.0,330.0,0.381729,1,0.133437,0,0.248292,1
natural_checkpoints,0,15469.png,vehicle.seat.leon,7.0,30.0,210.0,0.741512,1,0.56333,1,0.178182,0
natural_checkpoints,0,16928.png,vehicle.seat.leon,5.0,30.0,330.0,0.869009,1,0.752929,1,0.11608,0
natural_checkpoints,0,21109.png,vehicle.nissan.patrol,5.0,30.0,270.0,0.900183,1,0.774983,1,0.1252,0
natural_checkpoints,0,00366.png,vehicle.tesla.model3,7.0,30.0,60.0,0.929884,1,0.931321,1,-0.001437,0
natural_checkpoints,0,05574.png,vehicle.audi.tt,5.0,30.0,90.0,0.908549,1,0.885418,1,0.023131,0
natural_checkpoints,0,04718.png,vehicle.tesla.model3,5.0,30.0,270.0,0.918774,1,0.877121,1,0.041653,0
natural_checkpoints,0,14572.png,vehicle.seat.leon,5.0,30.0,150.0,0.898446,1,0.719454,1,0.178992,0
natural_checkpoints,0,21434.png,vehicle.nissan.patrol,5.0,30.0,300.0,0.457055,1,0.367055,1,0.09,0
natural_checkpoints,0,16710.png,vehicle.seat.leon,5.0,30.0,270.0,0.942655,1,0.915423,1,0.027232,0
natural_checkpoints,0,17171.png,vehicle.seat.leon,7.0,30.0,60.0,0.921218,1,0.880433,1,0.040785,0
natural_checkpoints,0,12750.png,vehicle.toyota.prius,5.0,30.0,330.0,0.495097,1,0.295574,1,0.199523,0
natural_checkpoints,0,06750.png,vehicle.audi.tt,5.0,30.0,90.0,0.93571,1,0.940191,1,-0.004481,0
natural_checkpoints,0,05252.png,vehicle.audi.tt,5.0,30.0,120.0,0.893904,1,0.66908,1,0.224824,0
natural_checkpoints,0,22286.png,vehicle.nissan.patrol,5.0,30.0,0.0,0.447414,1,0.313758,1,0.133656,0
natural_checkpoints,0,21041.png,vehicle.nissan.patrol,7.0,30.0,300.0,0.672555,1,0.674514,1,-0.001959,0
natural_checkpoints,0,05709.png,vehicle.audi.tt,7.0,30.0,0.0,0.888395,1,0.852691,1,0.035704,0
natural_checkpoints,0,08885.png,vehicle.audi.tt,5.0,30.0,150.0,0.57843,1,0.221147,0,0.357283,1
natural_checkpoints,0,17493.png,vehicle.seat.leon,7.0,30.0,0.0,0.640099,1,0.338741,1,0.301358,0
natural_checkpoints,0,17140.png,vehicle.seat.leon,5.0,30.0,210.0,0.564559,1,0.400229,1,0.16433,0
natural_checkpoints,0,23592.png,vehicle.nissan.patrol,7.0,30.0,30.0,0.792024,1,0.370598,1,0.421426,0
natural_checkpoints,0,14927.png,vehicle.seat.leon,7.0,30.0,0.0,0.777625,1,0.62531,1,0.152315,0
natural_checkpoints,0,06464.png,vehicle.audi.tt,7.0,30.0,90.0,0.904677,1,0.883658,1,0.021019,0
natural_checkpoints,0,03029.png,vehicle.tesla.model3,7.0,30.0,210.0,0.73436,1,0.084939,0,0.649421,1
natural_checkpoints,0,14507.png,vehicle.seat.leon,7.0,30.0,270.0,0.903535,1,0.781512,1,0.122023,0
natural_checkpoints,0,11384.png,vehicle.toyota.prius,7.0,30.0,300.0,0.855704,1,0.548618,1,0.307086,0
natural_checkpoints,0,23591.png,vehicle.nissan.patrol,7.0,30.0,0.0,0.365904,1,0.60606,1,-0.240156,0
natural_checkpoints,0,09199.png,vehicle.audi.tt,5.0,30.0,60.0,0.911069,1,0.926723,1,-0.015654,0
natural_checkpoints,0,14792.png,vehicle.seat.leon,5.0,30.0,270.0,0.928662,1,0.880013,1,0.048649,0
natural_checkpoints,0,08990.png,vehicle.audi.tt,5.0,30.0,60.0,0.727544,1,0.785603,1,-0.058059,0
natural_checkpoints,0,13421.png,vehicle.toyota.prius,7.0,30.0,0.0,0.6416,1,0.598818,1,0.042782,0
natural_checkpoints,0,17783.png,vehicle.seat.leon,5.0,30.0,60.0,0.935047,1,0.893885,1,0.041162,0
natural_checkpoints,0,22749.png,vehicle.nissan.patrol,7.0,30.0,330.0,0.613212,1,0.578184,1,0.035028,0
natural_checkpoints,0,05367.png,vehicle.audi.tt,5.0,30.0,330.0,0.918814,1,0.150362,0,0.768452,1
natural_checkpoints,0,18687.png,vehicle.seat.leon,7.0,30.0,210.0,0.795063,1,0.350731,1,0.444332,0
natural_checkpoints,0,19282.png,vehicle.nissan.patrol,5.0,30.0,30.0,0.662753,1,0.436023,1,0.22673,0
natural_checkpoints,0,12209.png,vehicle.toyota.prius,5.0,30.0,210.0,0.67275,1,0.174854,0,0.497896,1
natural_checkpoints,0,16631.png,vehicle.seat.leon,7.0,30.0,0.0,0.782182,1,0.5487,1,0.233482,0
natural_checkpoints,0,19394.png,vehicle.nissan.patrol,5.0,30.0,150.0,0.561724,1,0.789452,1,-0.227728,0
natural_checkpoints,0,15222.png,vehicle.seat.leon,5.0,30.0,330.0,0.828405,1,0.0385,0,0.789905,1
natural_checkpoints,0,06362.png,vehicle.audi.tt,7.0,30.0,270.0,0.94109,1,0.223536,0,0.717554,1
natural_checkpoints,0,19973.png,vehicle.nissan.patrol,7.0,30.0,270.0,0.916619,1,0.778971,1,0.137648,0
natural_checkpoints,0,22436.png,vehicle.nissan.patrol,7.0,30.0,180.0,0.448202,1,0.631831,1,-0.183629,0
natural_checkpoints,0,23246.png,vehicle.nissan.patrol,5.0,30.0,150.0,0.754595,1,0.651318,1,0.103277,0
natural_checkpoints,0,01862.png,vehicle.tesla.model3,7.0,30.0,0.0,0.513708,1,0.373164,1,0.140544,0
natural_checkpoints,0,14256.png,vehicle.toyota.prius,5.0,30.0,210.0,0.498376,1,0.186071,0,0.312305,1
natural_checkpoints,0,19648.png,vehicle.nissan.patrol,7.0,30.0,240.0,0.598162,1,0.761357,1,-0.163195,0
natural_checkpoints,0,10310.png,vehicle.toyota.prius,7.0,30.0,300.0,0.950384,1,0.942138,1,0.008246,0
natural_checkpoints,0,22502.png,vehicle.nissan.patrol,5.0,30.0,30.0,0.268081,1,0.579539,1,-0.311458,0
natural_checkpoints,0,20190.png,vehicle.nissan.patrol,7.0,30.0,330.0,0.749808,1,0.635933,1,0.113875,0
natural_checkpoints,0,05395.png,vehicle.audi.tt,7.0,30.0,90.0,0.932944,1,0.76874,1,0.164204,0
natural_checkpoints,0,13209.png,vehicle.toyota.prius,7.0,30.0,120.0,0.946741,1,0.941501,1,0.00524,0
natural_checkpoints,0,16739.png,vehicle.seat.leon,7.0,30.0,60.0,0.915386,1,0.91055,1,0.004836,0
natural_checkpoints,0,19605.png,vehicle.nissan.patrol,5.0,30.0,30.0,0.522323,1,0.68951,1,-0.167187,0
natural_checkpoints,0,23882.png,vehicle.nissan.patrol,5.0,30.0,90.0,0.896993,1,0.629461,1,0.267532,0
natural_checkpoints,0,15329.png,vehicle.seat.leon,5.0,30.0,300.0,0.922952,1,0.863045,1,0.059907,0
natural_checkpoints,0,08466.png,vehicle.audi.tt,5.0,30.0,240.0,0.938633,1,0.942331,1,-0.003698,0
natural_checkpoints,0,03557.png,vehicle.tesla.model3,7.0,30.0,0.0,0.853237,1,0.733091,1,0.120146,0
natural_checkpoints,0,19537.png,vehicle.nissan.patrol,7.0,30.0,150.0,0.645036,1,0.664695,1,-0.019659,0
natural_checkpoints,0,08144.png,vehicle.audi.tt,5.0,30.0,90.0,0.915384,1,0.912243,1,0.003141,0
natural_checkpoints,0,15948.png,vehicle.seat.leon,5.0,30.0,30.0,0.818818,1,0.413756,1,0.405062,0
natural_checkpoints,0,11557.png,vehicle.toyota.prius,5.0,30.0,90.0,0.939986,1,0.844219,1,0.095767,0
natural_checkpoints,0,04931.png,vehicle.audi.tt,5.0,30.0,180.0,0.870861,1,0.395206,1,0.475655,0
natural_checkpoints,0,01759.png,vehicle.tesla.model3,7.0,30.0,60.0,0.91456,1,0.809166,1,0.105394,0
natural_checkpoints,0,16062.png,vehicle.seat.leon,5.0,30.0,210.0,0.794873,1,0.881513,1,-0.08664,0
natural_checkpoints,0,01085.png,vehicle.tesla.model3,5.0,30.0,180.0,0.665184,1,0.248056,0,0.417128,1
natural_checkpoints,0,14257.png,vehicle.toyota.prius,5.0,30.0,240.0,0.885336,1,0.862865,1,0.022471,0
natural_checkpoints,0,21426.png,vehicle.nissan.patrol,5.0,30.0,60.0,0.815224,1,0.552656,1,0.262568,0
natural_checkpoints,0,14894.png,vehicle.seat.leon,5.0,30.0,90.0,0.948655,1,0.933365,1,0.01529,0
natural_checkpoints,0,14896.png,vehicle.seat.leon,5.0,30.0,150.0,0.8658,1,0.849188,1,0.016612,0
natural_checkpoints,0,22849.png,vehicle.nissan.patrol,7.0,30.0,90.0,0.848424,1,0.819283,1,0.029141,0
natural_checkpoints,0,23998.png,vehicle.nissan.patrol,5.0,30.0,330.0,0.345347,1,0.331508,1,0.013839,0
natural_checkpoints,0,21471.png,vehicle.nissan.patrol,7.0,30.0,330.0,0.577829,1,0.692205,1,-0.114376,0
natural_checkpoints,0,02564.png,vehicle.tesla.model3,5.0,30.0,30.0,0.11414,0,0.009372,0,0.104768,0
natural_checkpoints,0,08570.png,vehicle.audi.tt,5.0,30.0,120.0,0.941166,1,0.625637,1,0.315529,0
natural_checkpoints,0,12352.png,vehicle.toyota.prius,7.0,30.0,180.0,0.61437,1,0.271551,1,0.342819,0
natural_checkpoints,0,15109.png,vehicle.seat.leon,5.0,30.0,180.0,0.747469,1,0.51389,1,0.233579,0
natural_checkpoints,0,12569.png,vehicle.toyota.prius,7.0,30.0,300.0,0.935559,1,0.837267,1,0.098292,0
natural_checkpoints,0,15258.png,vehicle.seat.leon,7.0,30.0,330.0,0.924624,1,0.853457,1,0.071167,0
natural_checkpoints,0,07215.png,vehicle.audi.tt,7.0,30.0,150.0,0.847702,1,0.399926,1,0.447776,0
natural_checkpoints,0,17570.png,vehicle.seat.leon,5.0,30.0,150.0,0.892295,1,0.866174,1,0.026121,0
natural_checkpoints,0,09444.png,vehicle.audi.tt,7.0,30.0,30.0,0.907752,1,0.386915,1,0.520837,0
natural_checkpoints,0,06575.png,vehicle.audi.tt,7.0,30.0,210.0,0.822613,1,0.330085,1,0.492528,0
natural_checkpoints,0,01444.png,vehicle.tesla.model3,7.0,30.0,210.0,0.680547,1,0.049408,0,0.631139,1
natural_checkpoints,0,11015.png,vehicle.toyota.prius,5.0,30.0,30.0,0.709884,1,0.254166,1,0.455718,0
natural_checkpoints,0,11888.png,vehicle.toyota.prius,5.0,30.0,300.0,0.859011,1,0.750938,1,0.108073,0
natural_checkpoints,0,17143.png,vehicle.seat.leon,5.0,30.0,300.0,0.869323,1,0.508973,1,0.36035,0
natural_checkpoints,0,10635.png,vehicle.toyota.prius,7.0,30.0,330.0,0.917467,1,0.603081,1,0.314386,0
